--ICPC-2n DAT bl 154b file with filename: AMF-v01-TXT_CSV.txt
--(Interncode: V403e) version Sep 29 2008  8:09AM
--This file is generated by KITH AS  Norway Dr.Terje Sagen 2008-09-29 08:09:45.130
--This file can be downloaded from http://www.kith.no/ICPC2e
--It contains 3797 rows
--Columns: Nivaa,AMF_Code,Decription_no,Level_code
"4","3100070000","Actinomadura","310007"
"4","3100080000","Actinomyces","310008"
"4","3100090000","Aerococcus","310009"
"4","3100100000","Aeromonas","310010"
"4","3100110000","Afipia","310011"
"4","3100120000","Agrobacterium","310012"
"4","3100130000","Alcaligenes","310013"
"4","3100140000","Anaerobiospirillum","310014"
"4","3100150000","Anaerorhabdus","310015"
"4","3100160000","Anaerovibrio","310016"
"4","3100170000","Aquaspirillum","310017"
"4","3100180000","Arcanobacterium","310018"
"4","3100190000","Arcobacter","310019"
"4","3100200000","Arthrobacter","310020"
"4","3100210000","Azospirillum","310021"
"4","3100220000","Bacillus","310022"
"4","3100230000","Bacterionema","310023"
"4","3100240000","Bacteroides","310024"
"4","3100250000","Bartonella","310025"
"4","3100260000","Bdellovibrio","310026"
"4","3100270000","Bifidobacterium","310027"
"4","3100280000","Bilophila","310028"
"4","3100290000","Bordetella","310029"
"4","3100300000","Borrelia","310030"
"4","3100310000","Brevibacterium","310031"
"4","3100320000","Brochotrix","310032"
"4","3100330000","Brucella","310033"
"4","3100340000","Budvicia","310034"
"4","3100350000","Buttiauxella","310035"
"4","3100360000","Butyrivibrio","310036"
"4","3100370000","Calymmatobacterium","310037"
"4","3100380000","Campylobacter","310038"
"4","3100390000","Capnocytophaga","310039"
"4","3100400000","Cardiobacterium","310040"
"4","3100410000","Carnobacterium","310041"
"4","3100420000","Caryophanon","310042"
"4","3100430000","Caseobacter","310043"
"4","3100440000","Cedecea","310044"
"4","3100450000","Cellulomonas","310045"
"4","3100460000","Centipeda","310046"
"4","3100470000","Chlamydia","310047"
"4","3100480000","Chromobacterium","310048"
"4","3100490000","Chryseomonas","310049"
"4","3100500000","Clavibacter","310050"
"4","3100510000","Clostridium","310051"
"4","3100520000","Comamonas","310052"
"4","3100530000","Coprococcus","310053"
"4","3100540000","Corynebacterium","310054"
"4","3100550000","Coxiella","310055"
"4","3100560000","Cristispira","310056"
"4","3100570000","Curtopbacterium","310057"
"4","3100580000","Dermatophilus","310058"
"4","3100590000","Desulfomonas","310059"
"4","3100600000","Edwardsiella","310060"
"4","3100610000","Ehrlichia","310061"
"4","3100620000","Eikenella","310062"
"4","3100630000","Enterobacter","310063"
"4","3100640000","Enterococcus","310064"
"4","3100650000","Erwinia","310065"
"4","3100660000","Erysipelothrix","310066"
"4","3100670000","Escherichia","310067"
"4","3100680000","Eubacterium","310068"
"4","3100690000","Ewingella","310069"
"4","3100700000","Flavimonas","310070"
"4","3100710000","Flavobacterium","310071"
"4","3100720000","Fluoribacter","310072"
"4","3100730000","Francisella","310073"
"4","3100740000","Frateuria","310074"
"4","3100750000","Fusobacterium","310075"
"4","3100760000","Gardnerella","310076"
"4","3100770000","Gemella","310077"
"4","3100780000","Geodermatophilus","310078"
"4","3100790000","Gluconobacter","310079"
"4","3100800000","Haemophilus","310080"
"4","3100810000","Hafnia","310081"
"4","3100820000","Helicobacter","310082"
"4","3100830000","Jonesia","310083"
"4","3100840000","Kingella","310084"
"4","3100850000","Klebsiella","310085"
"4","3100860000","Kluyvera","310086"
"4","3100870000","Kurthia","310087"
"4","3100880000","Lachnospira","310088"
"4","3100890000","Lactobacillus","310089"
"4","3100900000","Lactococcus","310090"
"4","3100910000","Leclercia","310091"
"4","3100920000","Legionella","310092"
"4","3100930000","Leminorella","310093"
"4","3100940000","Leptonema","310094"
"4","3100950000","Leptospira","310095"
"4","3100960000","Leptothrix","310096"
"4","3100970000","Leptotrichia","310097"
"4","3100980000","Leuconostoc","310098"
"4","3100990000","Levinea","310099"
"4","3101000000","Listeria","310100"
"4","3101010000","Marinomonas","310101"
"4","3101020000","Megamonas","310102"
"4","3101030000","Megasphaera","310103"
"4","3101040000","Microbacterium","310104"
"4","3101050000","Micrococcus","310105"
"4","3101060000","Micropolyspora","310106"
"4","3101070000","Mitsuokella","310107"
"4","3101080000","Mobiluncus","310108"
"4","3101090000","Moellerella","310109"
"4","3101100000","Moraxella","310110"
"4","3101110000","Morganella","310111"
"4","3101120000","Murraya","310112"
"4","3101130000","Mycobacterium","310113"
"4","3101140000","Mycoplasma","310114"
"4","3101150000","Neisseria","310115"
"4","3101160000","Nocardia","310116"
"4","3101170000","Nocardiopsis","310117"
"4","3101180000","Obesumbacterium","310118"
"4","3101190000","Oceanospirillum","310119"
"4","3101200000","Ochromobacterium","310120"
"4","3101210000","Oerskovia","310121"
"4","3101220000","Oligella","310122"
"4","3101230000","Pantoea","310123"
"4","3101240000","Pasteurella","310124"
"4","3101250000","Pectinatus","310125"
"4","3101260000","Pediococcus","310126"
"4","3101270000","Peptococcus","310127"
"4","3101280000","Peptostreptococcus","310128"
"4","3101290000","Photobacterium","310129"
"4","3101300000","Planococcus","310130"
"4","3101310000","Plesiomonas","310131"
"4","3101320000","Porphyromonas","310132"
"4","3101330000","Pragia","310133"
"4","3101340000","Prevotella","310134"
"4","3101350000","Propionibacterium","310135"
"4","3101360000","Proteus","310136"
"4","3101370000","Providencia","310137"
"4","3101380000","Pseudomonas","310138"
"4","3101390000","Psychrobacter","310139"
"4","3101400000","Rahnella","310140"
"4","3101410000","Renibacterium","310141"
"4","3101420000","Rhodococcus","310142"
"4","3101430000","Rickettsia","310143"
"4","3101440000","Rikenella","310144"
"4","3101450000","Rochalimaea","310145"
"4","3101460000","Rothia","310146"
"4","3101470000","Ruminococcus","310147"
"4","3101480000","Salmonella","310148"
"4","3101490000","Sarcina","310149"
"4","3101500000","Sebaldella","310150"
"4","3101510000","Selenomonas","310151"
"4","3101520000","Serpulina","310152"
"4","3101530000","Serratia","310153"
"4","3101540000","Shewanella","310154"
"4","3101550000","Shigella","310155"
"4","3101560000","Simonsiella","310156"
"4","3101570000","Sphingobacterium","310157"
"4","3101580000","Spirillum","310158"
"4","3101590000","Spirochaeta","310159"
"4","3101600000","Spiroplasma","310160"
"4","3101610000","Staphylococcus","310161"
"4","3101620000","Stomatococcus","310162"
"4","3101630000","Streptobacillus","310163"
"4","3101640000","Streptococcus","310164"
"4","3101650000","Streptomyces","310165"
"4","3101660000","Succinimonas","310166"
"4","3101670000","Succinivibrio","310167"
"4","3101680000","Suttonella","310168"
"4","3101690000","Tatumella","310169"
"4","3101700000","Taylorella","310170"
"4","3101710000","Thermoactinomyces","310171"
"4","3101720000","Tissierella","310172"
"4","3101730000","Treponema","310173"
"4","3101740000","Tsukamurella","310174"
"4","3101750000","Ureaplasma","310175"
"4","3101760000","Vampirovibrio","310176"
"4","3101770000","Veillonella","310177"
"4","3101780000","Vibrio","310178"
"4","3101790000","Weeksella","310179"
"4","3101800000","Wolinella","310180"
"4","3101810000","Xanthomonas","310181"
"4","3101820000","Xenorhabdus","310182"
"4","3101830000","Yersinia","310183"
"4","3101840000","Yokenella","310184"
"4","3101850000","Zoogloea","310185"
"4","3199999999","Andre bakterier","319999"
"4","3200010000","Adenoviridae","320001"
"4","3200020000","Arenaviridae","320002"
"4","3200030000","Astroviridae","320003"
"4","3200040000","Bunyaviridae","320004"
"4","3200050000","Caliciviridae","320005"
"4","3200060000","Coronaviridae","320006"
"4","3200070000","Filoviridae","320007"
"4","3200080000","Flaviviridae","320008"
"4","3200090000","Hepadnaviridae","320009"
"4","3200100000","Herpesviridae","320010"
"4","3200110000","Orthomyxoviridae","320011"
"4","3200120000","Papovaviridae","320012"
"4","3200130000","Paramyxoviridae","320013"
"4","3200140000","Parvoviridae","320014"
"4","3200150000","Picornaviridae","320015"
"4","3200160000","Poxviridae","320016"
"4","3200170000","Reoviridae","320017"
"4","3200180000","Retroviridae","320018"
"4","3200190000","Rhabdoviridae","320019"
"4","3200200000","Togaviridae","320020"
"4","3200210000","Toroviridae","320021"
"4","3200220000","Ikke-klassifiserte virus","320022"
"4","3200230000","Atypiske smittestoffer (prioner, ikke-konvensjonelle agens)","320023"
"4","3299999999","Andre virus","329999"
"4","3300010000","Acanthamoeba castellani (Hartmannella castellanii)","330001"
"4","3300020000","Ancylostoma","330002"
"4","3300030000","Angiostrongylus","330003"
"4","3300040000","Ascaris","330004"
"4","3300050000","Babesia","330005"
"4","3300060000","Balantidium coli","330006"
"4","3300070000","Brugia","330007"
"4","3300080000","Capillaria","330008"
"4","3300090000","Clonorchis","330009"
"4","3300100000","Cryptosporidium","330010"
"4","3300110000","Cyclospora cayetanensis","330011"
"4","3300120000","Dipetalonema","330012"
"4","3300130000","Diphyllobotrium","330013"
"4","3300140000","Dracunculus","330014"
"4","3300150000","Echinococcus","330015"
"4","3300160000","Entamoeba","330016"
"4","3300170000","Fasciola","330017"
"4","3300180000","Giardia","330018"
"4","3300190000","Hymenolepis","330019"
"4","3300200000","Leishmania","330020"
"4","3300210000","Loa loa","330021"
"4","3300220000","Mansonella","330022"
"4","3300230000","Naegleria","330023"
"4","3300240000","Necator","330024"
"4","3300250000","Onchocerca","330025"
"4","3300260000","Opisthorchis","330026"
"4","3300270000","Paragonimus","330027"
"4","3300280000","Plasmodium","330028"
"4","3300290000","Sarcocystis","330029"
"4","3300300000","Schistosoma","330030"
"4","3300310000","Strongyloides","330031"
"4","3300320000","Taenia","330032"
"4","3300330000","Toxocara","330033"
"4","3300340000","Toxoplasma","330034"
"4","3300350000","Trichinella","330035"
"4","3300360000","Trichuris","330036"
"4","3300370000","Trypanosoma","330037"
"4","3300380000","Wuchereria","330038"
"4","3300390000","Trematodes","330039"
"4","3300400000","Cestodes","330040"
"4","3399999999","Andre parasitter","339999"
"4","3400010000","Zygomycetes","340001"
"4","3400020000","Ascomycetes","340002"
"4","3400030000","Basidiomycetes","340003"
"4","3400040000","Fungi imperfecti","340004"
"4","3400999999","Andre Fungi imperfecti","340099"
"4","3499999999","Andre sopper","349999"
"4","3500010000","Trær, innkludert blad, blomster og greiner","350001"
"4","3500020000","Gras og kornarter inkludert blad, blomster og strå","350002"
"4","3500030000","Blomster og grønnplanter inkludert blad, blomster og stengler","350003"
"4","3500040000","Alger","350004"
"4","3500050000","Lav","350005"
"4","3500060000","Moser","350006"
"4","3500999999","Andre planter","350099"
"4","3501010000","Pollen","350101"
"4","3501020000","Sporer","350102"
"4","3501030000","Eteriske oljer","350103"
"4","3501040000","Alkoholer som inngår i vegetabiliske oljer","350104"
"4","3501050000","Fenoler, ketoner og aldehyder som inngår i vegetabiliske oljer","350105"
"4","3501060000","Plantegifter","350106"
"4","3501070000","Insektisider fra planter","350107"
"4","3501080000","Forskjellig vegitabilske produkter","350108"
"4","3501090000","Matvarer fra planter","350109"
"4","3501999999","Andre vegetabilske matvarer","350199"
"4","3599999999","Andre planter og vegetabilske produkter","359999"
"4","3601010000","Amøber","360101"
"4","3601020000","Sporozoa (spordyr)","360102"
"4","3601999999","Andre protozoer","360199"
"4","3603999999","Andre Coelenterata","360399"
"4","3604010000","Skjell","360401"
"4","3604020000","Snegler (Gastropoda)","360402"
"4","3604030000","Blekksprut (Cephalopoda)","360403"
"4","3604999999","Andre bløtdyr","360499"
"4","3605010000","Mange","360501"
"4","3605020000","Insekter (Hexapoda)","360502"
"4","3605030000","Skalldyr (Crustacea)","360503"
"4","3605040000","Spindeldjur (Arachnida)                             (Svensk)","360504"
"4","3605999999","Andre leddyr","360599"
"4","3606999999","Andre pigghuder","360699"
"4","3607010000","Fisker","360701"
"4","3607020000","Amfibier (Amphibia)","360702"
"4","3607030000","Reptiler (Reptilia)","360703"
"4","3607040000","Fugler","360704"
"4","3607050000","Pattedyr (Mammalia)","360705"
"4","3607999999","Andre hvirveldyr","360799"
"4","3610010000","Støv fra dyr","361001"
"4","3610020000","Fibrer fra dyr","361002"
"4","3610030000","Matvarer fra dyr","361003"
"4","3610040000","Forskjellige produkter fra dyr","361004"
"4","3699999999","Andre dyr eller produkter fra dyr","369999"
"4","3999999999","Andre biologiske stoffer","399999"
"4","5000010001","Høy arbeidstakt (aktivt arbeid, mye arbeid)","5000010001"
"4","5000010002","Kontinuerlig aktivt arbeid (ingen muligheter for å ta pause, fastlåst til arbeidsplassen)","5000010002"
"4","5000010003","Ujevn arbeidsfordeling","5000010003"
"4","5000010004","Arbeidstakten styres av en maskin","5000010004"
"4","5000019999","Andre problemer med arbeidstakten","5000019999"
"4","5000020001","Skiftarbeid (2- eller 3-skift)","5000020001"
"4","5000020002","Nattarbeid","5000020002"
"4","5000020003","Kveldsarbeid","5000020003"
"4","5000020004","Tolvtimersvakt","5000020004"
"4","5000020005","Ubekvem (uregelmessig) arbeidstid","5000020005"
"4","5000020006","Overtid","5000020006"
"4","5000020007","Deltidsarbeid","5000020007"
"4","5000020008","Deltidsarbeid","5000020008"
"4","5000020009","Uregelmessig arbeidstid","5000020009"
"4","5000020010","Uklart skille mellom arbeid og fritid (arbeid i hjemmet)","5000020010"
"4","5000029999","Andre problem med arbeidstidsordningen","5000029999"
"4","5000030001","Akkord","5000030001"
"4","5000030002","Individuell akkord","5000030002"
"4","5000030003","Gruppeakkord","5000030003"
"4","5000030004","Akkordlønn","5000030004"
"4","5000039999","Andre lønnsformer","5000039999"
"4","5000040001","Lav tilfredsstillelse (utilfredsstillende arbeid)","5000040001"
"4","5000040002","Langvarig, ensidig arbeid","5000040002"
"4","5000040003","Høye krav","5000040003"
"4","5000040004","Mye arbeid","5000040004"
"4","5000040005","Varierende krav og arbeidsmengde","5000040005"
"4","5000040006","Alltfor mye arbeid / stor arbeidssmegd","5000040006"
"4","5000049999","Andre problem i samband med kvantitativa krav","5000049999"
"4","5000050001","Manglende selvbestemmelse over arbeidet","5000050001"
"4","5000050002","Liten selvbestemmelse på eget arbeid","5000050002"
"4","5000050003","Liten selvbestemmelse på hvordan eget arbeid skal utføres","5000050003"
"4","5000059999","Andre problem med selvbestemmelse over arbeidet","5000059999"
"4","5000060001","Koordinering","5000060001"
"4","5000060002","Presisjonsarbeid","5000060002"
"4","5000060003","Komplekse arbeidsoppgaver","5000060003"
"4","5000060004","Oppmerksomhet og konsentrasjon","5000060004"
"4","5000060005","Ansvar / eget","5000060005"
"4","5000060006","Disiplin, etik","5000060006"
"4","5000060007","Emotionellt engasjement","5000060007"
"4","5000060008","Motsetningsfulle og uforenlige krav","5000060008"
"4","5000060009","Utydelige krav","5000060009"
"4","5000069999","Andre problem med kvalitativa krav","5000069999"
"4","5000070001","Få sosiale kontakter gjennom arbeidet","5000070001"
"4","5000070002","Få informelea kontakter i arbete (svensk)","5000070002"
"4","5000070003","Isolert arbeid","5000070003"
"4","5000070004","Ensomt arbeid","5000070004"
"4","5000070005","Støyende arbeidsmiljø","5000070005"
"4","5000070006","Vanskelig eller umuligå ta kontakt med  famiiej osv under arbeidet","5000070006"
"4","5000079999","Andre problem med sosiale kontakter","5000079999"
"4","5000080001","Problem i relationer med kolleger","5000080001"
"4","5000080002","Problem i relationer med overordnede","5000080002"
"4","5000080003","Uklar rollefordeling","5000080003"
"4","5000080004","Uforståelige anvisninger","5000080004"
"4","5000080005","Urettferdig arbeidsfordeling","5000080005"
"4","5000080006","Begrensende muligheter till personlig utvikling","5000080006"
"4","5000080007","Manglende flexibilitet mellom arbeidstid og fritid","5000080007"
"4","5000080008","Anerkjennelse for arbeidet","5000080008"
"4","5000080009","Ingen anerkjennelse for arbeidet","5000080009"
"4","5000080010","Å ta ansvar / i organisasjonen / gruppen","5000080010"
"4","5000089999","Andre problem med relationer på arbeidsplassen","5000089999"
"4","5000090001","Ulykkesrisiko (for en selv eller for annen person)","5000090001"
"4","5000090002","Risiko for å skade verktøy eller utstyr","5000090002"
"4","5000090003","Risiko for å skade det ferdige produktet","5000090003"
"4","5000090004","Risiko for å skade seg selv","5000090004"
"4","5000090005","Risiko for å miste arbeidet","5000090005"
"4","5000099999","Andre  risiki","5000099999"
"4","5000100001","Uspesifisert vold, trusler og aggressivitet","5000100001"
"4","5000100002","Uønsket sexuell oppmerksomhet","5000100002"
"4","5000100003","Gjentatte traumer","5000100003"
"4","5000100004","Mikrotraumer","5000100004"
"4","5000100005","Traumatiske opplevelser fra tidligere opplevd sjokk, vold eller ulykke","5000100005"
"4","5000109999","Andre traumatiske opplevelser","5000109999"
"4","5999999999","Andre psykososiale faktorer","5999999999"
"4","6000000000","(NA Industrielle faktorer, material og produkter)","600000"
"4","6001010000","Uorganisk støv","600101"
